time,loss,train_time,qtty_records
15.631969451904297,2.3711082637310033,3.7489127195003675,10
22.153029441833496,2.2650483652949336,2.156198730500182,10
28.677000045776367,2.2363235376775266,2.101984360999995,10
35.202433347702026,2.1251527432352306,2.117803137399824,10
41.82589602470398,2.15862844735384,2.121259740700043,10
48.360127210617065,2.06766281016171,2.1873339742000097,10
54.87662720680237,2.1183822128921745,2.137254902899804,10
61.498573303222656,2.013589157536626,2.136052917800771,10
68.02830958366394,1.9596105467528109,2.151604732099804,10
74.55140495300293,1.974229779094458,2.136312339300275,10
81.07874035835266,2.009398414939642,2.098439770999903,10
87.69723892211914,2.0434911385178567,2.124473685000339,10
94.33698916435242,1.962799795344472,2.1346418076995177,10
100.8534882068634,2.0005914214998484,2.1049799070002337,10
107.37544441223145,1.9973994594067337,2.1332412072002627,10
113.89086651802063,2.0062859751284123,2.1095558338995035,10
120.40920162200928,1.9381947860121729,2.142139809499713,10
126.93839263916016,1.935686206072569,2.105483472700507,10
133.45533537864685,1.995388945192099,2.1411203715000737,10
140.08673572540283,1.957444354146719,2.1549934987000596,10
146.63435769081116,1.9628624703735116,2.2017776812997907,10
153.05945229530334,1.9682701934128999,2.187654116500562,10
159.57571268081665,1.899316915124655,2.126799836000282,10
166.20349502563477,1.9380917638540267,2.1495447550998508,10
172.840176820755,1.9131735738366844,2.151420976300142,10
179.25960755348206,1.9090228646993639,2.2171775917009655,10
185.77622437477112,1.9399972978979352,2.1050834318997658,10
192.3983178138733,1.9162550538778305,2.1157286903999193,10
199.03274846076965,1.9137213457375766,2.272962338599973,10
205.56292033195496,1.8831173714250327,2.122608422900157,10
212.08895421028137,1.9000544548034672,2.1190677191996654,10
218.60598826408386,1.8786097019910812,2.1262511500997787,10
225.2289342880249,1.9521203618496656,2.152812776400242,10
231.75450611114502,1.9133958369493484,2.161031998099861,10
238.26777124404907,1.885080060735345,2.149635463200684,10
244.88867497444153,1.9097335875034336,2.1830809189003046,10
251.40682077407837,1.921891570836306,2.146421471100621,10
257.9267632961273,1.8975961424410346,2.1458484907005184,10
264.4463405609131,1.880102325975895,2.1093692547005047,10
270.96998167037964,1.8890342574566603,2.136158658600107,10
277.49530363082886,1.9089304193854333,2.1001346565008134,10
284.1122260093689,1.8578973788768052,2.141964339799597,10
290.64882135391235,1.8821585945785044,2.13093403999992,10
297.0645191669464,1.8804202493280175,2.1160084050006844,10
303.58195400238037,1.9005408715456724,2.1786508452001727,10
310.1123538017273,1.8489402927458287,2.063123829200049,10
316.6475806236267,1.9244799058884383,2.184373304700421,10
323.1647951602936,1.8709111258387567,2.187430234400017,10
329.9036350250244,1.8644279930740593,2.11974338320033,10
336.3183739185333,1.8901722002774477,2.198110904600253,10
342.93410658836365,1.8564793441444634,2.1809200702999076,10
349.4647681713104,1.8986764620989562,2.154234146200179,10
355.9790563583374,1.8598587531596424,2.2497580088005633,10
362.50253319740295,1.856179325655103,2.1037063479998324,10
369.01544404029846,1.8417313378304243,2.1563824248998573,10
375.5307993888855,1.8972767572849991,2.217853928400655,10
382.0462670326233,1.853591113165021,2.118544934399688,10
388.575156211853,1.8637265585362912,2.1124547023995546,10
395.210839509964,1.8683012433350088,2.1422148609999567,10
401.63232374191284,1.886596409231424,2.089760196700445,10
408.1487777233124,1.8575693637132646,2.0783730904004187,10
414.6656925678253,1.862591851875186,2.2351251330001105,10
421.2978014945984,1.865644608065486,2.136293390299761,10
427.8152725696564,1.8398167129606007,2.1509623434001695,10
434.33097982406616,1.9006059009581806,2.17023219310031,10
440.8452799320221,1.8350575774908067,2.1424754014005885,10
447.3611650466919,1.8598960638046262,2.1272374500997104,10
453.7883310317993,1.8562796015292409,2.1360730309002975,10
460.30479431152344,1.8481548301875592,2.086046008901394,10
466.8211269378662,1.842999201267958,2.1081051166998805,10
473.34214305877686,1.8922534167766571,2.1357325609002147,10
479.8625011444092,1.8325646705925467,2.1406470344998523,10
486.39464378356934,1.8359818104654553,2.130055296599676,10
492.90968585014343,1.8862071201205257,2.180555988900596,10
499.4348316192627,1.871642284095287,2.125060095900335,10
505.9512071609497,1.8559232223778965,2.2049664292000672,10
512.4788236618042,1.8321917124092582,2.122118018099718,10
518.9967021942139,1.8376667637377977,2.140823611000087,10
525.6158969402313,1.8401077762246132,2.1215872502998536,10
532.2579312324524,1.876834194734693,2.281279572800122,10
538.7900190353394,1.9606073804199695,2.1160072322003542,10
545.3070025444031,1.8715059846639637,2.133886977399379,10
551.8347702026367,1.9031921833753584,2.1169371800999217,10
558.4534051418304,1.8493066050112248,2.137174109099578,10
564.9678606987,1.9025178577750923,2.100430666900138,10
571.4815490245819,1.828083472698927,2.0432244405998063,10
578.1048040390015,1.8929118212312463,2.1428403886995513,10
584.6351976394653,1.8471146978437902,2.155382230099349,10
591.146614074707,1.9433848626911643,2.1622656866995387,10
597.7780387401581,1.8751916516572238,2.162885369700598,10
604.2988617420197,1.8971511539071801,2.1615573364997545,10
610.8142938613892,1.8481609318405394,2.120406709400413,10
617.3351600170135,1.8737781178206208,2.206467315799455,10
623.8593142032623,1.881945747509599,2.073304554599963,10
630.3798222541809,1.9062846299260858,2.09510335629966,10
636.9075353145599,1.839924228563905,2.270694578200346,10
643.4239473342896,1.8629242297261954,2.1283567198002857,10
650.0447611808777,1.898082748427987,2.137262725299661,10
659.5625896453857,1.8767701476812362,2.326817645999836,10
666.0869784355164,1.8937761243432762,2.1255987335993267,10
