time,loss,acc,train_loss
18.535408973693848,2.4127702087163927,0.10290000000000003,2.2219351492881776
28.057539701461792,2.187289079278708,0.1794,2.1672018635749817
37.68135690689087,2.1092419836670158,0.1716,2.0574331879615784
47.31113839149475,2.04178896099329,0.2224,2.0140038348197935
56.82929491996765,2.0168697327375416,0.246,1.9896846930503849
66.36027693748474,1.994892676174641,0.23709999999999995,1.9731307636260986
75.98373627662659,1.9291826944798234,0.2962,1.9519023813247682
85.60248947143555,1.9417744912207127,0.2867,1.928974238872528
95.11758255958557,1.9410078175365928,0.2777,1.9329888780593873
104.63770008087158,1.8980268117040398,0.29180000000000006,1.9075573266983032
114.16576290130615,1.9423643860965967,0.26530000000000004,1.9038261982917786
123.69610691070557,1.9159610550850632,0.2805,1.9044318918228151
133.21944499015808,1.8825715593993666,0.3083,1.8893743860244754
142.74545431137085,1.8851377345621587,0.31930000000000003,1.876848341846466
152.2611334323883,1.8892959386110304,0.30839999999999995,1.8859885132789613
161.7983169555664,1.8557628046721222,0.3281,1.8686656295776365
171.41663360595703,1.8560455162078147,0.3196000000000001,1.8600581444740296
180.9327323436737,1.8499252177774905,0.33809999999999996,1.8615813791275027
190.45171427726746,1.8422398470342158,0.3254000000000001,1.8643691271781921
200.08502221107483,1.870666518062353,0.325,1.8674526478767397
209.60371589660645,1.8429679747670888,0.3308,1.8424901074409485
219.1437225341797,1.8417228780686856,0.35409999999999997,1.8394621514320373
228.6599085330963,1.8717241037636996,0.3209,1.8616633783340453
238.29738235473633,1.8528150871396065,0.33099999999999996,1.8507958740234376
247.92775630950928,1.8290912978351117,0.3494,1.83953338470459
257.4481861591339,1.8052332036197187,0.3543,1.836280990123749
266.96379256248474,1.8376050282269718,0.32570000000000005,1.832280951690674
276.4804630279541,1.8288845874369146,0.3322,1.8383597002983092
286.012140750885,1.827443377301097,0.34220000000000006,1.8425574419975281
295.62941002845764,1.8157236091792586,0.35069999999999996,1.8420954044342042
305.1437895298004,1.8115435510873794,0.35450000000000004,1.830862493801117
314.65895891189575,1.8208119343966245,0.34750000000000003,1.834374944972992
324.29896688461304,1.802143718674779,0.3541,1.8547462975502016
333.81679224967957,1.8352392017841341,0.3219,1.8461925240516663
343.3338439464569,1.7950697202235464,0.35140000000000005,1.8312279606819157
352.8474841117859,1.7952804088592527,0.3557,1.819609981918335
362.35938334465027,1.804311542585492,0.3482,1.8170526206970217
371.8794949054718,1.795045452937484,0.3525,1.8114481472969053
381.39875078201294,1.8062935646623375,0.3518,1.8090175487518312
391.02848505973816,1.8023776270449166,0.3416,1.8083622368812562
400.5509331226349,1.7909866176545624,0.35470000000000007,1.8174767980575564
410.083966255188,1.8253842681646346,0.3304,1.8250165026664737
419.7057867050171,1.783386629447341,0.363,1.8187014887809754
429.33471632003784,1.8105561427772048,0.34130000000000005,1.8099246424674988
438.85072898864746,1.795424132794142,0.351,1.8148748453140258
448.376455783844,1.7782290898263458,0.3539,1.8030865044593811
457.89442777633667,1.8191007129848002,0.3377,1.8217512581825257
467.4250180721283,1.8032721791416408,0.35390000000000005,1.817684408569336
476.95166277885437,1.8277433786541222,0.3601000000000001,1.8336456557273864
486.4667851924896,1.7745977427810433,0.3607,1.79685953207016
495.98499870300293,1.818824052810669,0.34280000000000005,1.8120170290946964
505.6163854598999,1.7869231540709736,0.3605,1.8044692422866824
515.1349873542786,1.7860499598085884,0.3517,1.8018127156257633
524.6544876098633,1.8382336802780628,0.335,1.8140225878715515
534.1726260185242,1.8429259601980446,0.33430000000000004,1.8290537609100346
543.5980677604675,1.7956686649471523,0.34990000000000004,1.80864410905838
553.3351104259491,1.7848188161849978,0.3647,1.800321280860901
562.8540327548981,1.7843174330890184,0.3511,1.7867723528862003
572.3824963569641,1.7833995021879676,0.34979999999999994,1.8004549268722534
581.9107677936554,1.7892996523529292,0.35230000000000006,1.7947648428916931
591.4431259632111,1.7913801431655885,0.3518,1.8054254887580874
600.9580063819885,1.792965490370989,0.3582,1.792942728996277
610.4882373809814,1.78112257309258,0.36299999999999993,1.7879964096069338
620.0073761940002,1.8116740867495535,0.35270000000000007,1.8063543903350834
629.6505534648895,1.7816987644881013,0.3626000000000001,1.795067084312439
639.2696356773376,1.8113350857049226,0.35350000000000004,1.812407001209259
648.7977962493896,1.7509845569729807,0.37270000000000003,1.7944975470542908
658.3250865936279,1.805725234746933,0.36310000000000003,1.8031491669654847
667.9546582698822,1.7945155285298824,0.3516,1.8053623730659485
677.4713444709778,1.7620516471564769,0.3675,1.783028421974182
686.8870322704315,1.78709142357111,0.35969999999999996,1.8113310933113096
696.4036283493042,1.7921634178608656,0.3481,1.8024592405319215
705.9315276145935,1.8068440310657028,0.35550000000000004,1.8065494876861574
715.5625076293945,1.7897791881114244,0.36129999999999995,1.805295345115662
725.18186211586,1.803544571623206,0.3505,1.804150382423401
734.6983907222748,1.7850576259195807,0.3593,1.7893928257942204
744.2132196426392,1.7926455523818734,0.3613,1.7878260535240174
753.7329936027527,1.800246670842171,0.3426,1.7991311281204223
763.3610129356384,1.800606337189674,0.353,1.800058901309967
772.9813177585602,1.7910697650164367,0.3456,1.8067459815979006
782.4972851276398,1.7962623801082374,0.35240000000000005,1.816180790424347
792.021951675415,1.7859528351575138,0.361,1.8025869017124176
801.5426261425018,1.8301499821245675,0.34349999999999997,1.8220524057388305
811.0643694400787,1.821674402430654,0.36129999999999995,1.8216694548606873
820.6842658519745,1.8273046776652337,0.3538,1.8170384940147402
830.2103872299194,1.8172942902892828,0.3435,1.8068930448532108
839.7264492511749,1.8050527498126034,0.34750000000000003,1.8309697984695434
849.2444803714752,1.807370971143246,0.3519,1.8147278692245483
858.7834813594818,1.7840957023203372,0.36,1.7978462740898133
