time,loss,acc,train_loss
12.520411014556885,2.411243164539337,0.0942,2.216079797458649
16.036015033721924,2.3202489852905273,0.11069999999999999,2.206614946460724
19.54959201812744,2.2315421368926764,0.1811,2.085170833301544
23.06867742538452,2.117047617956996,0.23340000000000002,2.0157677996635437
26.5855655670166,2.129591190069914,0.21350000000000002,1.9935683344841009
30.10061502456665,2.113164718076587,0.20640000000000003,1.9837989415168766
33.61789298057556,2.015440823510289,0.27980000000000005,1.950420083141327
37.136783838272095,1.967912643030286,0.29359999999999997,1.9408099017143252
40.75509214401245,2.0053169731050726,0.2602,1.9292365322113039
44.273128032684326,2.034136011078954,0.27260000000000006,1.9224644597053528
47.89542889595032,1.9787272244691851,0.27570000000000006,1.924190504360199
51.411903858184814,1.9869186256080869,0.2949,1.919935478973389
54.93933343887329,1.9452845484018328,0.30490000000000006,1.9075228802680968
58.453163623809814,1.9378674887120726,0.31400000000000006,1.896777042579651
61.966604232788086,1.9475479703396559,0.2968,1.8896223310470583
65.49362874031067,1.9408341746777298,0.3042,1.902816677379608
69.13001418113708,1.8728737387806178,0.3268,1.873714269351959
72.64613008499146,1.9318287502974274,0.3114,1.872548759937287
76.17460179328918,1.947762494906783,0.3216,1.8805220761299135
79.69239616394043,1.8918307539075616,0.32830000000000004,1.874881299209595
83.20754432678223,1.8949883617460728,0.32089999999999996,1.8693811120986938
86.73597121238708,1.8752796784043313,0.3397,1.8592485135078431
90.25119495391846,1.943988312780857,0.3195,1.8783804355621339
93.86838173866272,1.8825639627873898,0.3461000000000001,1.8808624585151674
97.28464388847351,1.8990323774516584,0.34529999999999994,1.873389609718323
100.80026078224182,1.923422023653984,0.32409999999999994,1.8623288709640504
104.32082843780518,1.8399655010551212,0.36560000000000004,1.856195962047577
107.83587408065796,1.886464527249336,0.34640000000000004,1.8418002792358399
111.4564881324768,1.8876847784966229,0.36050000000000004,1.8445812019348147
115.08709001541138,1.8867891404777766,0.3602,1.8656389435768128
118.72120976448059,1.8376042049378158,0.36410000000000003,1.8326656546592717
122.23902177810669,1.8776162866503001,0.35979999999999995,1.8338069822311402
125.75399684906006,1.8473976965993644,0.36850000000000005,1.8320777220726014
129.26770615577698,1.805643885955215,0.3857,1.8317268999099734
132.79711508750916,1.8641179852187637,0.3834,1.8449699029922484
136.31404089927673,1.8644928839057684,0.36060000000000003,1.829462342453003
139.84262108802795,1.8337069284170868,0.3859,1.8358869418144228
