time,loss,acc,train_loss
18.518580675125122,2.436553999036551,0.1046,2.2031781816482545
28.044836044311523,2.3545041255652905,0.11890000000000002,2.137714501667023
37.47212815284729,2.1862099438905718,0.1671,2.089624657630921
47.09641075134277,2.1401104353368283,0.22980000000000003,2.0363317034721375
56.72658586502075,2.080084105208516,0.24069999999999997,2.008206328201294
66.24027848243713,2.1161875136196615,0.24120000000000003,1.9853890841484072
75.75664806365967,2.088918422162533,0.23940000000000003,1.9824785732269288
85.27628374099731,2.089493271708488,0.23100000000000004,1.9578909894943237
94.79603028297424,2.0163425810635087,0.26630000000000004,1.955037824344635
104.42303109169006,2.034950415417552,0.2635,1.9535050318717957
113.95311856269836,2.000542848184705,0.27690000000000003,1.940260723876953
123.47048616409302,1.9825929384678604,0.2839,1.9348657437324523
133.1061201095581,1.9890709504485133,0.29400000000000004,1.9418403239250182
142.6332504749298,1.989577614143491,0.2892,1.9247559919357302
152.15860509872437,1.9433163166046146,0.3015,1.9147939006805423
161.67607760429382,1.9589834578335288,0.29100000000000004,1.9298621907234195
171.21209287643433,1.927510648220778,0.3176,1.9086390582084656
180.83337354660034,1.9418924886733293,0.2975,1.9058113450050356
190.35730171203613,1.9547112435102463,0.3058,1.9108177214622497
199.87910556793213,1.942162185907364,0.3108,1.9009440302848815
209.5154571533203,1.9172854702919722,0.31239999999999996,1.8883376804351808
219.13630747795105,1.9615607868880034,0.2963,1.8905845560073855
228.75405406951904,1.9393050000071528,0.3148,1.8987754598617554
238.27243566513062,1.9077176600694659,0.3098,1.9045644761085512
247.80330729484558,1.8837459560483696,0.34030000000000005,1.8757941997528076
257.4365918636322,1.9008918207138783,0.3303,1.8815885256767275
266.95439887046814,1.9110431220382451,0.33109999999999995,1.882336590766907
276.4703311920166,1.9408577177673578,0.3102000000000001,1.8854032654762272
285.98532938957214,1.8924529124051332,0.3366,1.882039191627503
295.6166522502899,1.9083474095910784,0.32830000000000004,1.8652839368820193
305.1364507675171,1.887287599220872,0.339,1.879134056758881
314.65027594566345,1.9070900723338131,0.33030000000000004,1.8599624510765078
324.16325783729553,1.8835939433425666,0.344,1.8847361417770387
333.79052472114563,1.8585031926631927,0.3536,1.8744507080078128
343.32361912727356,1.8997291896492243,0.32610000000000006,1.8674431215286256
352.8565762042999,1.8610516346991064,0.3403,1.8746081311225895
362.37189626693726,1.89543793424964,0.3356,1.8853698624610904
371.890677690506,1.8936641275882724,0.3269000000000001,1.8835353629112244
381.4095435142517,1.8966535735875367,0.34099999999999997,1.8720804561614992
390.9263095855713,1.8502826575189832,0.3554,1.8600587131500246
400.55576395988464,1.827856279164553,0.36300000000000004,1.8531362058639527
410.0724034309387,1.867744890227914,0.3483,1.8501605183601382
419.5879719257355,1.8683170638978481,0.3491,1.8598498985290528
429.1050570011139,1.831208623573184,0.3597000000000001,1.844302155208588
438.6289412975311,1.8702433716505769,0.33120000000000005,1.8432446853637698
448.2585246562958,1.872644268721342,0.35030000000000006,1.8435253963470462
457.77688336372375,1.860626541823149,0.3506000000000001,1.8622639949798585
467.2973346710205,1.8136434815824034,0.3798,1.8411221927642825
476.8118476867676,1.8713132597506048,0.34530000000000005,1.8538025317192077
486.33108949661255,1.860002115368843,0.3636,1.858430347251892
495.8504149913788,1.8475116908550264,0.3587,1.8483165004730224
505.37240862846375,1.8453379686921836,0.3649,1.840042704296112
514.8904573917389,1.8425059862434865,0.3632,1.837971234226227
524.4162981510162,1.8465899098664522,0.3667,1.8446451176643373
533.9325153827667,1.860391935706139,0.36279999999999996,1.8338884257316592
543.5654807090759,1.8500446617603306,0.3728,1.841852439498901
553.0810635089874,1.8515907861292367,0.35080000000000006,1.846566886997223
562.6003112792969,1.870449540019035,0.3518,1.8502173629760745
572.1145949363708,1.8722803547978402,0.3557,1.8655947327613833
581.5420818328857,1.8765381515026096,0.3506,1.841027563762665
591.1753168106079,1.8861009910702706,0.3454,1.849679241657257
600.6977145671844,1.8183803241699934,0.3665,1.8376874865531923
610.3156924247742,1.8476589173078541,0.35630000000000006,1.830683769607544
619.9337332248688,1.8602817337960005,0.36080000000000007,1.8384867959976199
629.4639127254486,1.8581549130380157,0.3515999999999999,1.8291259490966798
638.9822642803192,1.8675079204142093,0.3614,1.8443606599807736
648.5043253898621,1.8407215248793363,0.3696,1.8497303272247312
658.1289758682251,1.844502528756857,0.36030000000000006,1.840452339744568
667.7497248649597,1.8866352941840887,0.3462,1.8561891530036927
677.3675572872162,1.8761784203350544,0.35910000000000003,1.8438004291534424
686.8825664520264,1.8785524688661097,0.3621,1.8854111297607425
696.3995242118835,1.8620303902775048,0.3702,1.8648950577735903
706.0346875190735,1.8352156076580286,0.3728,1.83667834148407
715.6544673442841,1.8346538599580529,0.374,1.8276304926872255
725.1835007667542,1.8875417008996012,0.35869999999999996,1.835091146183014
734.7108159065247,1.8580689534544947,0.368,1.860914263534546
744.3418459892273,1.8709264386445286,0.3498,1.8407862310409548
753.968986749649,1.830014387145639,0.3677,1.8524727792739872
763.4856252670288,1.8363005355000495,0.37950000000000006,1.83010127696991
773.0131371021271,1.8434844546020033,0.36560000000000004,1.8293821433067325
782.531497001648,1.8400304749608039,0.3812000000000001,1.8407255889892578
792.058940410614,1.8452485732734205,0.3619,1.8583678726196289
801.5742843151093,1.8820026319473986,0.3683,1.8607816360473635
811.0891807079315,1.87442092448473,0.3542,1.8478774791717534
820.6062710285187,1.841190464794636,0.37040000000000006,1.837495500278473
830.0285308361053,1.9003883894532918,0.342,1.845915924549103
839.6644825935364,1.8696065206080676,0.3551,1.8438713355064393
849.192458152771,1.853637744113803,0.36050000000000004,1.8409852541923524
858.7129201889038,1.83057872466743,0.3782000000000001,1.844152008533478
868.353536605835,1.8462456811219456,0.3723,1.8473193068504332
877.8807516098022,1.850525496155024,0.3562,1.846374233341217
887.4086158275604,1.8767987575381997,0.3619,1.855783631515503
896.9245855808258,1.815710968896747,0.37670000000000003,1.8329811635971072
906.5489723682404,1.9233192771673207,0.34049999999999997,1.8693115056037906
916.169445514679,1.8821076817810538,0.3495,1.8531460123062138
925.6840670108795,1.858576437085867,0.3562,1.8647099339485171
935.199850320816,1.810501469671726,0.3843,1.8486385528564455
944.719001531601,1.8856595519930126,0.35840000000000005,1.8599940343379975
954.2369167804718,1.8900687225162982,0.3499,1.8710368171691893
963.8539741039276,1.8808316316455604,0.36970000000000003,1.853201969909668
973.4727704524994,1.8727962635457516,0.3719,1.872519309043884
983.0045530796051,1.866084171831608,0.36650000000000005,1.8530730056762694
992.5209290981293,1.8991070706397295,0.34080000000000005,1.8774656287193299
