time,loss,train_time,qtty_records
37.173659801483154,2.484809181839228,7.832567728124559,10
50.33355712890625,2.3090874843299387,5.943790858797729,10
63.8570716381073,2.2010660599917173,5.948179597966373,10
77.01899480819702,2.194438932090998,5.939141412265599,10
90.07874250411987,2.0800495084375146,5.935993043892085,10
103.25051665306091,2.104970346018672,5.91716426499188,10
116.41063022613525,2.046018198505044,5.942275051213801,10
129.54644656181335,2.0447351921349766,5.927942341938615,10
142.7180998325348,2.0007977966219186,5.915644670277834,10
155.77893161773682,1.9927560176700356,5.916012674570084,10
168.9454562664032,1.992314532771707,5.930145991034806,10
182.0046534538269,1.9582248196005823,5.933564870245755,10
195.17825651168823,1.934723300859332,5.93807001337409,10
208.34153485298157,1.975295627489686,5.932375374250114,10
221.50642609596252,1.9757533203810453,5.924037050455809,10
234.66957926750183,1.9140813693404197,5.922358215972781,10
247.83708453178406,1.8874283425509932,5.919011171534658,10
260.9983673095703,1.9148439455777408,5.916274436376989,10
274.0334689617157,1.8833440426737071,5.914382814988494,10
287.1946678161621,1.902666559815407,5.926519197784364,10
300.3552989959717,1.9298034928739072,5.938926110602916,10
313.4147689342499,1.8865852266550067,5.920640573836863,10
326.55730509757996,1.8700204949826005,5.911575886234641,10
339.71855545043945,1.9041018541902304,5.9099356142804025,10
352.7815124988556,1.8733585055917499,5.922040495276451,10
365.9508390426636,1.8504073791205886,5.92517911195755,10
379.01265716552734,1.9102775923907758,5.910421735793352,10
392.04795813560486,1.887309926748276,5.910568466968835,10
405.18440651893616,1.8663901258260012,5.930854198336601,10
418.3461425304413,1.8807585813105108,5.926015344448388,10
431.5308361053467,1.8706258896738293,5.914298458956182,10
444.69424390792847,1.8740090787410737,5.925888455845415,10
457.86182141304016,1.8598959688097236,5.9138925766572354,10
471.0215437412262,1.8808926682919265,5.926948970556259,10
484.19611382484436,1.8693561147898436,5.938911068812013,10
497.3594915866852,1.8483535517007115,5.935850395448506,10
510.40102910995483,1.837972030043602,5.9201028509065505,10
523.5643908977509,1.8231851514428856,5.920881783030927,10
536.629998922348,1.8505880054086448,5.921489545516669,10
549.7929825782776,1.8551106676459312,5.909516637586057,10
562.8554837703705,1.8659448962658645,5.928982787579298,10
576.0202431678772,1.8574017800390723,5.913333737663924,10
589.1831686496735,1.8363237194716933,5.912252714671195,10
602.21959400177,1.8567413859069346,5.91257059071213,10
615.685492515564,1.8334002632647755,5.92631033398211,10
628.8511834144592,1.8462711691856384,5.94487776029855,10
642.0189151763916,1.8467320289462807,5.930987023003399,10
655.1856870651245,1.8496983639895919,5.923235469311476,10
668.4593589305878,1.852498200163245,5.944464626908302,10
681.6221284866333,1.8115535765886306,5.934335873089731,10
694.801331281662,1.8240310132503512,5.953782746009528,10
707.9633271694183,1.802941032499075,5.944163768738508,10
721.1412825584412,1.828534786403179,5.909310919418931,10
734.2036111354828,1.8523357700556518,5.9010587312281135,10
747.3723332881927,1.8372494906187056,5.908283948898315,10
760.5366275310516,1.8578284047544005,5.918022988922894,10
773.6986856460571,1.8032256588339806,5.933050750754774,10
786.8682889938354,1.8437735922634602,5.911286438442767,10
799.9288897514343,1.824752090498805,5.910280061326921,10
813.0967335700989,1.826601405069232,5.91182335074991,10
826.1327109336853,1.849293150007725,5.913454357348383,10
839.2994158267975,1.846234304085374,5.913607141003013,10
852.4698946475983,1.821841681748629,5.919506861083209,10
865.63445353508,1.8406193383038043,5.918129047937692,10
878.6968429088593,1.8280018858611584,5.918554026819765,10
891.860625743866,1.8202282439917328,5.906860836967826,10
904.9245703220367,1.8332972932606937,5.9162747813388705,10
918.0985116958618,1.8328652903437617,5.907739575393498,10
931.1608769893646,1.8190418869256975,5.906957347691059,10
944.2201473712921,1.8453770823776723,5.900951209105552,10
957.3843128681183,1.852597963064909,5.928892781212926,10
970.4448442459106,1.839647052064538,5.917058468237519,10
983.5844938755035,1.8440549783408644,5.908890777267516,10
996.7465405464172,1.8487467974424363,5.902626970410347,10
1009.8076214790344,1.9300370048731565,5.908581205271185,10
1022.9696071147919,1.8199770603328944,5.909103053249419,10
1036.030054807663,1.8464284963905815,5.925006563402713,10
1049.1966090202332,1.8381786793470383,5.907626624405384,10
1062.3617055416107,1.8246564835309982,5.911930249631405,10
1075.4235608577728,1.840283152461052,5.921974383480847,10
1088.5870864391327,1.8284126680344346,5.907882536575198,10
1101.6476693153381,1.8581138286739587,5.906209249794483,10
1114.811529159546,1.8385559193789958,5.918582882918417,10
1127.8729090690613,1.8005497619509698,5.916515157185495,10
1141.0424029827118,1.8573057629168035,5.915691538341344,10
1154.2077927589417,1.814258534088731,5.922300915420055,10
1167.3712122440338,1.8538794379681351,5.911234229058027,10
1180.5352847576141,1.8301554631441832,5.9209031766280535,10
1193.7025763988495,1.837726824730635,5.901742093078792,10
1206.8671598434448,1.8254732191562657,5.917444526217878,10
1220.0425310134888,1.8485623162239793,5.920712205395103,10
1233.1796102523804,1.8432405885308982,5.923532341606915,10
1246.239476442337,1.7985096290707587,5.917324866354465,10
1259.4115586280823,1.8783341009169816,5.9223589757457376,10
1272.578989982605,1.909779826179147,5.930673585645854,10
1285.7504415512085,1.8246203348040582,5.901089565642178,10
1298.8125562667847,1.8558778017759323,5.91742067784071,10
1311.9866938591003,1.8502708174288274,5.908228444308042,10
1325.0494763851166,1.8964547820389273,5.913829349540174,10
1338.1086611747742,2.082495787367225,5.910214754752815,10
